Iteration	Posterior	Likelihood	Prior	alpha_seq	branch_rates	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	omega	origin_time	p_inv	rates_seq[1]	rates_seq[2]	rates_seq[3]	rates_seq[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
9004	-28030.12	-27774.76	-255.3624	0.7099065	0.06884476	0.06884476	0.02329346	0.158584	0.200181	0.158563	0.134066	0.194949	0.153657	0.08846657	0.1109658	68.11557	0.1947701	0.0763054	0.368167	0.928485	2.62704	0.237734	0.22174	0.2213	0.319226	0.11176	0.7915761
9005	-28033.07	-27776.6	-256.4685	0.6930071	0.06432069	0.06432069	0.02756642	0.158584	0.200181	0.158563	0.134066	0.194949	0.153657	0.08897396	0.112532	67.25026	0.1687113	0.0726952	0.360212	0.922249	2.64484	0.237734	0.22174	0.2213	0.319226	0.1165404	0.7634603
9006	-28032.33	-27777.53	-254.7999	0.661612	0.06432069	0.06432069	0.02293871	0.16043	0.20128	0.152967	0.134802	0.19602	0.154501	0.08871818	0.1324322	66.62024	0.1687113	0.0660151	0.34484	0.909768	2.67938	0.237734	0.22174	0.2213	0.319226	0.1116569	0.7945607
9007	-28031.49	-27774.94	-256.5541	0.6905562	0.06602201	0.06602201	0.02091688	0.16043	0.20128	0.152967	0.134802	0.19602	0.154501	0.07877556	0.1324129	66.91561	0.1687113	0.0721723	0.35904	0.921318	2.64747	0.237734	0.22174	0.2213	0.319226	0.09969244	0.7901859
9008	-28030.88	-27774.56	-256.3227	0.6782686	0.06890376	0.06890376	0.0226723	0.157702	0.197857	0.170628	0.129253	0.192686	0.151873	0.07695698	0.1395467	66.93765	0.1687113	0.0695538	0.353094	0.916541	2.66081	0.237734	0.22174	0.2213	0.319226	0.09962928	0.7724334
9009	-28031.7	-27776.12	-255.5867	0.687256	0.0686826	0.0686826	0.04143875	0.157702	0.197857	0.170628	0.129253	0.192686	0.151873	0.07695698	0.144495	67.05275	0.1687113	0.0714685	0.357455	0.920053	2.65102	0.237734	0.22174	0.2213	0.319226	0.1183957	0.649998
9010	-28033.71	-27776.92	-256.7889	0.6905859	0.06896347	0.06896347	0.03521864	0.163475	0.2051	0.14027	0.133984	0.199739	0.157432	0.07791144	0.1529205	67.30609	0.1687113	0.0721786	0.359054	0.921329	2.64744	0.237734	0.22174	0.2213	0.319226	0.1131301	0.688689
9011	-28031.95	-27774.53	-257.4253	0.6905859	0.06410249	0.06410249	0.05314454	0.161869	0.203085	0.138893	0.132668	0.207599	0.155886	0.06060488	0.141099	67.67969	0.1687113	0.0721786	0.359054	0.921329	2.64744	0.237734	0.22174	0.2213	0.319226	0.1137494	0.5327929
9012	-28033.71	-27775.65	-258.0617	0.7111882	0.06735152	0.06735152	0.05101175	0.161869	0.203085	0.138893	0.132668	0.207599	0.155886	0.06162404	0.1327397	67.08995	0.1687113	0.0765795	0.368762	0.928945	2.62571	0.238507	0.222462	0.218766	0.320265	0.1126358	0.5471089
9013	-28033.99	-27779.57	-254.4259	0.7111882	0.06262462	0.06262462	0.02404486	0.163479	0.205105	0.140274	0.143573	0.190134	0.157436	0.06977113	0.1327397	66.8831	0.1687113	0.0765795	0.368762	0.928945	2.62571	0.238507	0.222462	0.218766	0.320265	0.09381599	0.7437019
9014	-28038.86	-27780.49	-258.3724	0.6808785	0.06993222	0.06993222	0.01670572	0.16013	0.200903	0.150685	0.140163	0.186239	0.161881	0.07068831	0.1485124	67.08085	0.1687113	0.0701095	0.354367	0.917571	2.65795	0.238507	0.222462	0.218766	0.320265	0.08739403	0.808846
9015	-28036.23	-27776.82	-259.4117	0.6520857	0.07300339	0.07300339	0.0184271	0.159464	0.204227	0.150058	0.13958	0.185464	0.161208	0.06648784	0.1485124	67.40539	0.1687113	0.0639984	0.340018	0.905731	2.69025	0.238507	0.222462	0.218766	0.320265	0.08491494	0.7829934
9016	-28032.23	-27775.36	-256.8718	0.7195694	0.06217279	0.06217279	0.04018571	0.159464	0.204227	0.150058	0.13958	0.185464	0.161208	0.06050549	0.1527902	67.04073	0.1687113	0.0783722	0.372619	0.93191	2.6171	0.238507	0.222462	0.218766	0.320265	0.1006912	0.6009015
9017	-28037.41	-27780.83	-256.5822	0.7061965	0.06446172	0.06446172	0.02904095	0.159464	0.204227	0.150058	0.13958	0.185464	0.161208	0.07062361	0.1523612	66.08249	0.1687113	0.0755123	0.366439	0.927143	2.63091	0.238507	0.222462	0.218766	0.320265	0.09966456	0.708613
9018	-28036.21	-27780.29	-255.9252	0.6860045	0.06446172	0.06446172	0.04124036	0.159464	0.204227	0.150058	0.13958	0.185464	0.161208	0.06901158	0.1522071	66.71462	0.1687113	0.0712016	0.356851	0.91957	2.65238	0.238507	0.222462	0.218766	0.320265	0.1102519	0.6259444
9019	-28032.31	-27776.62	-255.6876	0.7185428	0.0641297	0.0641297	0.02953522	0.161283	0.206557	0.14036	0.141172	0.18758	0.163047	0.08043071	0.1468434	66.6422	0.1687113	0.0781526	0.372149	0.931551	2.61815	0.238507	0.222462	0.218766	0.320265	0.1099659	0.7314148
9020	-28026.91	-27771.35	-255.5509	0.7022199	0.06466709	0.06466709	0.04750183	0.157384	0.201563	0.161145	0.137759	0.183045	0.159105	0.06781255	0.1502343	66.16044	0.1687113	0.0746625	0.364576	0.925688	2.63507	0.238507	0.222462	0.218766	0.320265	0.1153144	0.5880667
9021	-28028.54	-27774.08	-254.4602	0.6622847	0.06491159	0.06491159	0.03861878	0.155809	0.199546	0.159533	0.136381	0.191217	0.157513	0.07490053	0.1478836	66.43035	0.1687113	0.0661577	0.345178	0.910048	2.67862	0.238507	0.222462	0.218766	0.320265	0.1135193	0.6598043
9022	-28027.82	-27772.26	-255.5574	0.7248602	0.06491159	0.06491159	0.03895067	0.152329	0.215291	0.156498	0.133786	0.187579	0.154517	0.07521276	0.1271933	66.02133	0.1687113	0.0795043	0.375027	0.933744	2.61172	0.238507	0.222462	0.218766	0.320265	0.1141634	0.6588166
9023	-28026.59	-27771.12	-255.4719	0.7350878	0.06496391	0.06496391	0.04500791	0.152329	0.215291	0.156498	0.133786	0.187579	0.154517	0.07333831	0.1299558	67.50369	0.1687113	0.0816932	0.379626	0.937208	2.60147	0.238507	0.222462	0.218766	0.320265	0.1183462	0.6196929
9024	-28024.55	-27769.41	-255.139	0.7350878	0.06708366	0.06708366	0.02345074	0.152329	0.215291	0.156498	0.133786	0.187579	0.154517	0.07686631	0.1307341	67.69715	0.1687113	0.0816932	0.379626	0.937208	2.60147	0.238507	0.222462	0.218766	0.320265	0.1003171	0.7662337
9025	-28024.48	-27768.69	-255.7844	0.7140862	0.06908229	0.06908229	0.0466475	0.152993	0.21623	0.152818	0.13437	0.188398	0.155191	0.07908732	0.1258599	68.25818	0.1687113	0.0771993	0.370101	0.929978	2.62272	0.238507	0.222462	0.218766	0.320265	0.1257348	0.6290009
9026	-28027.14	-27774.19	-252.948	0.6853054	0.06901011	0.06901011	0.02478733	0.152993	0.21623	0.152818	0.13437	0.188398	0.155191	0.08252826	0.1346774	68.22659	0.1687113	0.0710526	0.356514	0.919299	2.65313	0.233543	0.223912	0.220192	0.322353	0.1073156	0.769024
9027	-28026.68	-27774.43	-252.2524	0.6853054	0.0656944	0.0656944	0.04141763	0.151102	0.211671	0.150928	0.132709	0.200318	0.153272	0.07895618	0.1462653	68.44186	0.1762292	0.0710526	0.356514	0.919299	2.65313	0.233543	0.223912	0.220192	0.322353	0.1203738	0.6559249
9028	-28031.47	-27775.8	-255.6711	0.7090142	0.0656944	0.0656944	0.03703097	0.154336	0.216202	0.151392	0.11691	0.204607	0.156553	0.07666466	0.1392951	67.94684	0.1762292	0.0761147	0.367752	0.928163	2.62797	0.233543	0.223912	0.220192	0.322353	0.1136956	0.6742973
9029	-28032.45	-27774.83	-257.6218	0.6821912	0.0668056	0.0668056	0.05422733	0.154336	0.216202	0.151392	0.11691	0.204607	0.156553	0.07211917	0.1395586	67.84304	0.1762292	0.0703891	0.355005	0.918086	2.65652	0.233543	0.223912	0.220192	0.322353	0.1263465	0.5708047
9030	-28027.1	-27771.49	-255.6076	0.707893	0.06637344	0.06637344	0.03566924	0.154733	0.216757	0.15178	0.11721	0.205132	0.154388	0.07652893	0.1413116	67.28496	0.1762292	0.075875	0.367231	0.927759	2.62914	0.233543	0.223912	0.220192	0.322353	0.1121982	0.6820871
9031	-28025.24	-27771.69	-253.5466	0.6541264	0.06637344	0.06637344	0.0339981	0.154733	0.216757	0.15178	0.11721	0.205132	0.154388	0.07660885	0.1405864	67.36063	0.1762292	0.0644299	0.341057	0.906606	2.68791	0.233543	0.223912	0.220192	0.322353	0.1106069	0.6926224
9032	-28030.48	-27775.56	-254.9144	0.6254857	0.06534064	0.06534064	0.01872079	0.151557	0.212309	0.148665	0.143772	0.200922	0.142774	0.07868704	0.1393818	67.81912	0.1762292	0.0584034	0.326145	0.893784	2.72167	0.233543	0.223912	0.220192	0.322353	0.09740782	0.8078102
9033	-28031.34	-27773.97	-257.3678	0.6856956	0.06543034	0.06543034	0.01710384	0.151557	0.212309	0.148665	0.143772	0.200922	0.142774	0.08111745	0.1517941	68.14624	0.1762292	0.0711358	0.356702	0.91945	2.65271	0.233543	0.223912	0.220192	0.322353	0.09822129	0.8258642
9034	-28030.36	-27773.26	-257.0992	0.6856956	0.06531854	0.06531854	0.02532767	0.151557	0.212309	0.148665	0.143772	0.200922	0.142774	0.07047466	0.1501312	67.00554	0.1762292	0.0711358	0.356702	0.91945	2.65271	0.233543	0.223912	0.220192	0.322353	0.09580232	0.7356258
9035	-28033.02	-27774.19	-258.8281	0.6795859	0.0655055	0.0655055	0.02351001	0.146653	0.209608	0.162472	0.141943	0.198366	0.140958	0.07033848	0.1131569	68.02115	0.1762292	0.0698342	0.353737	0.917062	2.65937	0.233543	0.223912	0.220192	0.322353	0.09384849	0.7494898
9036	-28034.09	-27775.67	-258.4124	0.6780143	0.0655055	0.0655055	0.02209948	0.157251	0.213195	0.14005	0.144372	0.201761	0.14337	0.06950279	0.1128345	66.10608	0.1762292	0.0694997	0.352969	0.916441	2.66109	0.233543	0.223912	0.220192	0.322353	0.09160228	0.7587453
9037	-28035.45	-27779.18	-256.2732	0.6609643	0.06840515	0.06840515	0.02065374	0.169836	0.210012	0.137959	0.142216	0.198748	0.141229	0.0684543	0.1310191	66.17528	0.1762292	0.0658778	0.344515	0.909497	2.68011	0.233543	0.223912	0.220192	0.322353	0.08910804	0.7682168
9038	-28032.91	-27776.12	-256.7893	0.6609643	0.07085463	0.07085463	0.01955473	0.171159	0.211647	0.139033	0.143324	0.192507	0.142329	0.06236611	0.1297332	66.63448	0.1762292	0.0658778	0.344515	0.909497	2.68011	0.233543	0.223912	0.220192	0.322353	0.08192083	0.7612973
9039	-28042.91	-27787.45	-255.4555	0.6609643	0.06991281	0.06991281	0.03177297	0.1704	0.247258	0.136409	0.11258	0.191654	0.141699	0.0584771	0.1306815	66.34375	0.1762292	0.0658778	0.344515	0.909497	2.68011	0.233543	0.223912	0.220192	0.322353	0.09025007	0.6479452
9040	-28034.86	-27780.44	-254.4187	0.683118	0.06546042	0.06546042	0.04374741	0.1704	0.247258	0.136409	0.11258	0.191654	0.141699	0.0584771	0.1315544	66.03606	0.1762292	0.0705865	0.355455	0.918448	2.65551	0.233543	0.223912	0.220192	0.322353	0.1022245	0.5720458
9041	-28036.68	-27781.23	-255.4438	0.6907778	0.06388245	0.06388245	0.04564357	0.1704	0.247258	0.136409	0.11258	0.191654	0.141699	0.05929427	0.1305831	66.13982	0.196147	0.0722196	0.359146	0.921402	2.64723	0.240377	0.221915	0.218229	0.319478	0.1049378	0.5650419
9042	-28037.62	-27781.62	-256.0019	0.6779476	0.06132328	0.06132328	0.04900032	0.1704	0.247258	0.136409	0.11258	0.191654	0.141699	0.05979024	0.1302007	66.74604	0.196147	0.0694855	0.352937	0.916414	2.66116	0.240377	0.221915	0.218229	0.319478	0.1087906	0.5495903
9043	-28036.65	-27784.51	-252.1342	0.6779476	0.06110521	0.06110521	0.02587638	0.17151	0.248869	0.137297	0.113313	0.192903	0.136108	0.07988543	0.1285838	66.4856	0.196147	0.0694855	0.352937	0.916414	2.66116	0.240377	0.221915	0.218229	0.319478	0.1057618	0.7553334
9044	-28034.84	-27780.39	-254.4512	0.6713234	0.06125208	0.06125208	0.04090964	0.181571	0.204809	0.145351	0.11996	0.204218	0.144092	0.07868689	0.129719	66.90688	0.196147	0.0680766	0.34968	0.91376	2.66848	0.240377	0.221915	0.218229	0.319478	0.1195965	0.6579362
9045	-28035.2	-27779.78	-255.4216	0.6713234	0.06641411	0.06641411	0.03480978	0.178045	0.210151	0.157879	0.11238	0.200252	0.141294	0.07793582	0.1309192	66.67353	0.196147	0.0680766	0.34968	0.91376	2.66848	0.240377	0.221915	0.218229	0.319478	0.1127456	0.6912538
9046	-28034.06	-27780.01	-254.0506	0.6713234	0.06696098	0.06696098	0.02609276	0.176933	0.208838	0.156893	0.111679	0.199001	0.146657	0.0786069	0.137631	66.41896	0.196147	0.0680766	0.34968	0.91376	2.66848	0.240377	0.221915	0.218229	0.319478	0.1046997	0.7507847
9047	-28029.05	-27776.67	-252.381	0.6710135	0.06624266	0.06624266	0.03804593	0.140296	0.206819	0.166767	0.118707	0.211525	0.155886	0.06852377	0.1325864	66.69003	0.196147	0.0680107	0.349526	0.913634	2.66883	0.240377	0.221915	0.218229	0.319478	0.1065697	0.6429949
9048	-28040.04	-27783.21	-256.8356	0.6710135	0.06581611	0.06581611	0.03614252	0.137276	0.219951	0.163177	0.116152	0.206972	0.156471	0.06852377	0.1297715	66.24011	0.17327	0.0680107	0.349526	0.913634	2.66883	0.240377	0.221915	0.218229	0.319478	0.1046663	0.654688
9049	-28035.38	-27778.16	-257.2239	0.6428886	0.06622741	0.06622741	0.03379024	0.137276	0.219951	0.163177	0.116152	0.206972	0.156471	0.06836007	0.156599	67.10384	0.17327	0.0620574	0.33529	0.901716	2.70094	0.240377	0.221915	0.218229	0.319478	0.1021503	0.6692106
9050	-28031.84	-27777.11	-254.7279	0.6428886	0.06609421	0.06609421	0.02236479	0.135899	0.217745	0.16154	0.114986	0.214928	0.154902	0.07057949	0.149732	67.70666	0.1833106	0.0620574	0.33529	0.901716	2.70094	0.237949	0.219673	0.226127	0.316251	0.09294428	0.7593742
9051	-28033.55	-27777.57	-255.9764	0.6428886	0.06537974	0.06537974	0.03045282	0.135899	0.217745	0.16154	0.114986	0.214928	0.154902	0.07137337	0.157152	68.43443	0.1833106	0.0620574	0.33529	0.901716	2.70094	0.237949	0.219673	0.226127	0.316251	0.1018262	0.7009333
9052	-28027.09	-27772.8	-254.2892	0.6348236	0.06537974	0.06537974	0.02933221	0.138622	0.202073	0.164777	0.11729	0.219234	0.158005	0.07306447	0.1619856	67.86748	0.1833106	0.0603607	0.331084	0.898096	2.71046	0.237949	0.219673	0.226127	0.316251	0.1023967	0.7135433
9053	-28025.84	-27772.43	-253.4083	0.6677724	0.06826907	0.06826907	0.02284909	0.136487	0.198961	0.162239	0.125438	0.221302	0.155572	0.07326334	0.1613751	66.54542	0.1833106	0.0673222	0.347919	0.912314	2.67244	0.237949	0.219673	0.226127	0.316251	0.09611243	0.762267
9054	-28028.84	-27775.79	-253.0476	0.682164	0.06628445	0.06628445	0.01820084	0.138084	0.201289	0.164138	0.126906	0.21219	0.157392	0.08038835	0.1313889	67.04315	0.1833106	0.0703833	0.354992	0.918075	2.65655	0.237949	0.219673	0.226127	0.316251	0.09858919	0.8153871
9055	-28028.74	-27775.64	-253.1023	0.6805208	0.06519952	0.06519952	0.02059874	0.138084	0.201289	0.164138	0.126906	0.21219	0.157392	0.08103389	0.1257577	66.0071	0.1889339	0.0700333	0.354193	0.91743	2.65834	0.237949	0.219673	0.226127	0.316251	0.1016326	0.7973216
9056	-28030.43	-27775.45	-254.9763	0.6802382	0.06785835	0.06785835	0.0199166	0.139649	0.20357	0.154668	0.128344	0.214594	0.159176	0.08647473	0.130086	66.87245	0.1889339	0.0699731	0.354055	0.917319	2.65865	0.237949	0.219673	0.226127	0.316251	0.1063913	0.8127987
9057	-28043.43	-27789	-254.4315	0.7123875	0.06094819	0.06094819	0.02408309	0.140263	0.204465	0.162136	0.128908	0.215538	0.14869	0.07773439	0.1390609	66.85363	0.1889339	0.076836	0.369317	0.929374	2.62447	0.237949	0.219673	0.226127	0.316251	0.1018175	0.763468
9058	-28042.5	-27785.8	-256.6917	0.6898843	0.06651387	0.06651387	0.03777812	0.140107	0.204238	0.153011	0.128765	0.225354	0.148525	0.06823641	0.1388883	66.12707	0.1889339	0.072029	0.358718	0.921061	2.64819	0.240129	0.212522	0.2282	0.319149	0.1060145	0.6436515
9059	-28036.12	-27782.27	-253.8531	0.6633868	0.06520994	0.06520994	0.0404574	0.144908	0.218798	0.148493	0.124963	0.2187	0.144139	0.06600568	0.1386512	66.47159	0.1889339	0.0663915	0.34573	0.910507	2.67737	0.240129	0.212522	0.2282	0.319149	0.1064631	0.6199866
9060	-28032.91	-27777.85	-255.0612	0.6633868	0.07236859	0.07236859	0.02902561	0.142134	0.214609	0.164794	0.122571	0.214513	0.14138	0.07308225	0.1400613	67.00573	0.1889339	0.0663915	0.34573	0.910507	2.67737	0.240129	0.212522	0.2282	0.319149	0.1021079	0.7157358
9061	-28030.98	-27775.26	-255.7218	0.6617051	0.07449415	0.07449415	0.02779232	0.142134	0.214609	0.164794	0.122571	0.214513	0.14138	0.07396282	0.138246	67.35139	0.1889339	0.0660349	0.344887	0.909807	2.67927	0.240129	0.212522	0.2282	0.319149	0.1017551	0.7268706
9062	-28030.62	-27774.21	-256.4145	0.6621292	0.0742888	0.0742888	0.04599518	0.147923	0.217464	0.149787	0.124201	0.217366	0.14326	0.07624238	0.1392526	68.05167	0.1889339	0.0661248	0.3451	0.909983	2.67879	0.238282	0.21858	0.226444	0.316694	0.1222376	0.623723
9063	-28038.45	-27781.67	-256.7803	0.6641249	0.05983985	0.05983985	0.0460014	0.130043	0.222027	0.15293	0.126807	0.221927	0.146266	0.07623617	0.141756	68.0901	0.1889339	0.066548	0.3461	0.910812	2.67654	0.238282	0.21858	0.226444	0.316694	0.1222376	0.6236722
9064	-28036.74	-27778.64	-258.0931	0.6641249	0.0610628	0.0610628	0.02417914	0.130043	0.222027	0.15293	0.126807	0.221927	0.146266	0.09513107	0.1511455	66.61116	0.1889339	0.066548	0.3461	0.910812	2.67654	0.238282	0.21858	0.226444	0.316694	0.1193102	0.7973423
9065	-28032.77	-27774.21	-258.5637	0.6641249	0.06803306	0.06803306	0.03119011	0.129495	0.221092	0.152286	0.130484	0.220993	0.14565	0.09031011	0.1535256	67.09604	0.1889373	0.066548	0.3461	0.910812	2.67654	0.238282	0.21858	0.226444	0.316694	0.1215002	0.7432917
9066	-28031.3	-27772.45	-258.8471	0.6480571	0.06529671	0.06529671	0.02864937	0.130591	0.222963	0.153574	0.131588	0.222863	0.138421	0.07088044	0.1533767	67.15787	0.1889373	0.0631474	0.337955	0.903987	2.69491	0.236448	0.216898	0.224998	0.321656	0.09952982	0.7121529
9067	-28034.04	-27774.53	-259.5144	0.6480571	0.06803241	0.06803241	0.02125745	0.13345	0.227844	0.156937	0.134469	0.205848	0.141452	0.08160225	0.1538842	67.18622	0.1889373	0.0631474	0.337955	0.903987	2.69491	0.236448	0.216898	0.224998	0.321656	0.1028597	0.7933355
9068	-28034.59	-27776.33	-258.2565	0.6480571	0.06719634	0.06719634	0.02024906	0.133051	0.227164	0.159455	0.134068	0.205234	0.141029	0.08160225	0.1503732	67.87094	0.1889373	0.0631474	0.337955	0.903987	2.69491	0.236448	0.216898	0.224998	0.321656	0.1018513	0.80119
9069	-28030.52	-27772.19	-258.3296	0.6862144	0.06934944	0.06934944	0.02778079	0.158981	0.220369	0.154686	0.130058	0.199095	0.136811	0.07854144	0.1514313	67.74013	0.1889373	0.0712464	0.356952	0.919651	2.65215	0.236448	0.216898	0.224998	0.321656	0.1063222	0.7387114
9070	-28031	-27772.61	-258.3875	0.6862144	0.06172704	0.06172704	0.01608338	0.151494	0.209991	0.160153	0.123933	0.224061	0.130368	0.08747015	0.1384441	67.33619	0.1889373	0.0712464	0.356952	0.919651	2.65215	0.236448	0.216898	0.224998	0.321656	0.1035535	0.8446854
9071	-28028.58	-27771.24	-257.3483	0.7239921	0.06313214	0.06313214	0.01775579	0.157668	0.218548	0.166679	0.128983	0.192442	0.135681	0.09508758	0.1118982	68.22003	0.1889373	0.0793186	0.374634	0.933445	2.6126	0.236448	0.216898	0.224998	0.321656	0.1128434	0.842651
9072	-28027.84	-27769.41	-258.423	0.672382	0.0671149	0.0671149	0.01883579	0.153677	0.213017	0.162461	0.140542	0.198056	0.132247	0.09329318	0.1172945	67.87519	0.1889373	0.0683016	0.350202	0.914188	2.66731	0.236448	0.216898	0.224998	0.321656	0.112129	0.8320168
9073	-28031.04	-27775.75	-255.2869	0.6745158	0.0671149	0.0671149	0.02784041	0.145082	0.178973	0.173399	0.150004	0.211391	0.141151	0.09449553	0.1296154	67.23323	0.1889373	0.0687553	0.351254	0.915046	2.66495	0.236448	0.216898	0.224998	0.321656	0.1223359	0.7724266
9074	-28031.39	-27775.5	-255.8969	0.6745158	0.06876182	0.06876182	0.03031188	0.145082	0.178973	0.173399	0.150004	0.211391	0.141151	0.09449553	0.1312763	67.49163	0.1889373	0.0687553	0.351254	0.915046	2.66495	0.235539	0.217156	0.225266	0.322039	0.1248074	0.7571308
9075	-28038.37	-27781.63	-256.7419	0.6868346	0.07646228	0.07646228	0.02125366	0.146565	0.180802	0.175171	0.151537	0.203333	0.142593	0.1030675	0.1312763	67.06865	0.1889373	0.0713786	0.357252	0.91989	2.65148	0.235046	0.216701	0.226889	0.321364	0.1243212	0.8290423
9076	-28029.16	-27773.52	-255.6403	0.6776667	0.07328965	0.07328965	0.02876644	0.14211	0.205704	0.169846	0.146931	0.197152	0.138258	0.09077911	0.1318095	66.56525	0.1889373	0.0694257	0.352799	0.916303	2.66147	0.235046	0.216701	0.226889	0.321364	0.1195456	0.7593684
9077	-28026.94	-27769.93	-257.0139	0.699755	0.06888372	0.06888372	0.03236666	0.139961	0.202594	0.167278	0.144709	0.194171	0.151287	0.07681121	0.1253358	67.10151	0.1889373	0.0741359	0.363415	0.924778	2.63767	0.235046	0.216701	0.226889	0.321364	0.1091779	0.7035419
9078	-28025.38	-27768.32	-257.0621	0.699755	0.06943377	0.06943377	0.03365553	0.139961	0.202594	0.167278	0.144709	0.194171	0.151287	0.07850567	0.1322599	67.28993	0.1889373	0.0741359	0.363415	0.924778	2.63767	0.235046	0.216701	0.226889	0.321364	0.1121612	0.6999361
9079	-28029.85	-27772.95	-256.8953	0.6942718	0.06956702	0.06956702	0.03726169	0.136344	0.197358	0.162955	0.140969	0.214998	0.147377	0.07486914	0.1322599	67.84829	0.1889373	0.0729651	0.360815	0.922727	2.64349	0.237259	0.218741	0.229026	0.314973	0.1121308	0.6676945
9080	-28027.88	-27769.33	-258.5514	0.6593918	0.06954036	0.06954036	0.04560231	0.135348	0.203216	0.161765	0.13994	0.213429	0.146302	0.06593634	0.1314702	67.50297	0.1889373	0.0655446	0.343723	0.908838	2.68189	0.237259	0.218741	0.229026	0.314973	0.1115387	0.5911524
9081	-28034.24	-27775.86	-258.3706	0.6588054	0.06719365	0.06719365	0.04139561	0.137694	0.206737	0.146601	0.143003	0.217127	0.148837	0.06551568	0.1321641	66.94854	0.1889373	0.0654204	0.343427	0.908591	2.68256	0.240703	0.221917	0.219294	0.318086	0.1069113	0.6128041
9082	-28033.46	-27777.52	-255.9394	0.6602289	0.06879812	0.06879812	0.04436733	0.137857	0.206982	0.146774	0.14199	0.217384	0.149013	0.06772963	0.1356937	66.28476	0.1889373	0.065722	0.344145	0.909189	2.68094	0.240703	0.221917	0.219294	0.318086	0.112097	0.6042058
9083	-28038.84	-27780.84	-257.9961	0.6778723	0.06755394	0.06755394	0.04241948	0.139112	0.208867	0.139004	0.143284	0.219364	0.15037	0.06967748	0.1345508	67.56008	0.1889373	0.0694694	0.3529	0.916384	2.66125	0.240703	0.221917	0.219294	0.318086	0.112097	0.6215822
9084	-28036.16	-27778.72	-257.4428	0.6547061	0.06857783	0.06857783	0.04465237	0.142296	0.190762	0.142185	0.146563	0.224384	0.153811	0.07207942	0.1337579	66.81117	0.1889373	0.0645526	0.341352	0.906854	2.68724	0.240703	0.221917	0.219294	0.318086	0.1167318	0.6174789
9085	-28034.37	-27776.34	-258.0319	0.6704605	0.06857783	0.06857783	0.0478114	0.142046	0.213614	0.141935	0.146305	0.202559	0.153541	0.07184142	0.1334389	66.33002	0.1889373	0.0678932	0.349253	0.91341	2.66944	0.240703	0.221917	0.219294	0.318086	0.1196528	0.6004156
9086	-28039.98	-27782.23	-257.7492	0.696674	0.06480865	0.06480865	0.03129613	0.134135	0.193609	0.157349	0.149946	0.2076	0.157361	0.08276756	0.1412923	66.47241	0.1889373	0.073478	0.361957	0.92363	2.64094	0.242434	0.223513	0.213679	0.320374	0.1140637	0.7256258
9087	-28042.86	-27785.56	-257.3054	0.7084637	0.06328202	0.06328202	0.02599999	0.134135	0.193609	0.157349	0.149946	0.2076	0.157361	0.08806369	0.1394863	67.63246	0.1889373	0.075997	0.367496	0.927965	2.62854	0.245832	0.226645	0.216673	0.31085	0.1140637	0.7720572
9088	-28044.44	-27786.96	-257.4874	0.6873958	0.06318812	0.06318812	0.03349028	0.134135	0.193609	0.157349	0.149946	0.2076	0.157361	0.08806369	0.1394863	67.91595	0.1889373	0.0714983	0.357522	0.920107	2.65087	0.245832	0.226645	0.216673	0.31085	0.121554	0.7244822
9089	-28045.71	-27786.64	-259.0703	0.7079932	0.06328268	0.06328268	0.01308633	0.144123	0.191376	0.155534	0.148216	0.205205	0.155546	0.08775324	0.1468805	68.2769	0.1889373	0.0758964	0.367277	0.927795	2.62903	0.241408	0.227974	0.217944	0.312673	0.1008396	0.8702262
9090	-28043.95	-27786.28	-257.6703	0.6966775	0.06328268	0.06328268	0.0335016	0.142635	0.1894	0.163055	0.142503	0.203087	0.15932	0.08840366	0.1340006	69.20629	0.1889373	0.0734787	0.361958	0.923631	2.64093	0.241408	0.227974	0.217944	0.312673	0.1219053	0.7251833
9091	-28047.43	-27789.61	-257.8241	0.6966775	0.06154793	0.06154793	0.03487843	0.13986	0.197122	0.167934	0.13973	0.199135	0.15622	0.0891638	0.1149743	68.58541	0.1889373	0.0734787	0.361958	0.923631	2.64093	0.241408	0.227974	0.217944	0.312673	0.1240422	0.7188181
9092	-28046.08	-27786.73	-259.3464	0.7039982	0.06135002	0.06135002	0.03484685	0.13986	0.197122	0.167934	0.13973	0.199135	0.15622	0.09571038	0.1149743	66.91831	0.1889373	0.0750425	0.365411	0.926341	2.63321	0.241408	0.227974	0.217944	0.312673	0.1305572	0.7330914
9093	-28038.68	-27782.38	-256.3029	0.651782	0.0658212	0.0658212	0.0318166	0.140611	0.198181	0.168836	0.13511	0.200204	0.157059	0.09874063	0.1181906	66.88514	0.1889373	0.0639342	0.339863	0.9056	2.6906	0.241408	0.227974	0.217944	0.312673	0.1305572	0.7563015
9094	-28038.65	-27779.98	-258.6757	0.6741263	0.0658212	0.0658212	0.02892208	0.14073	0.203608	0.149134	0.139562	0.205641	0.161325	0.1012749	0.1205314	66.54203	0.1889373	0.0686725	0.351062	0.91489	2.66538	0.241408	0.227974	0.217944	0.312673	0.130197	0.7778591
9095	-28041.26	-27782.23	-259.0335	0.6820854	0.0658212	0.0658212	0.01809178	0.14073	0.203608	0.149134	0.139562	0.205641	0.161325	0.1012642	0.1241934	66.48084	0.1889373	0.0703665	0.354953	0.918045	2.65664	0.241408	0.227974	0.217944	0.312673	0.119356	0.8484217
