"","Lineage code","Ancestor code","Start date","End date","Species in lineage"
"893","F41607","F42192",4.06655262402467,4.01082111067371,"Globorotalia tumida-Globorotalia flexuosa"
"894","F59011","F59707",5.7488504830352,5.60451698402744,"Neogloboquadrina atlantica-Neogloboquadrina humerosa-Neogloboquadrina dutertrei"
"895","F90541","N315",4.5,2.184062543733,"Turborotalita humilis-Turborotalita clarkei"
"896","F63686","F64236",14.4010246363805,13.2998872088767,"Paragloborotalia semivera-Paragloborotalia siakensis-Globorotalia bella-Paragloborotalia mayeri-Paragloborotalia acrostoma"
"897","F27612","F27621",8.52427466784544,8.12950246845,"Globoturborotalita occlusa-Globigerina praebulloides-Globigerina bulloides-Globigerina umbilicata-Globigerina falconensis"
"898","F26195","N3",62,61.1958584875964,"Globanomalina compressa-Globanomalina ehrenbergi"
"899","F53917","F53670",55.3831673753168,54.8258183783924,"Morozovella aequa"
"900","F58146","F58097",43.7530088009418,43.714475007583,"Morozovelloides coronatus-Morozovelloides crassatus"
"901","F29171","F29052",33.2099824527651,31.7348315508604,"Subbotina roesnaesensis-Globigerina officinalis"
"902","F58832","F58600",9.5778986577532,8.72793114627668,"Paragloborotalia continuosa-Neogloboquadrina acostaensis"
"903","F69266","F69030",46.4995334173556,43.9575607636222,"Igorina tadjikistanensis-Pearsonites lodoensis-Pearsonites broedermanni-Pearsonites anapetes"
"904","F86626","F84684",15.7731722305947,15.6508316021855,"Trilobatus bisphericus-Trilobatus sicanus-Praeorbulina curva-Praeorbulina glomerosa-Praeorbulina circularis-Orbulina suturalis-Orbulina universa"
"905","F58957","N157",8,7.63731324739289,"Paragloborotalia continuosa-Neogloboquadrina acostaensis"
"906","F89839","N13",48.7,48.1521041865617,"Turborotalia frontosa-Turborotalia possagnoensis-Turborotalia pomeroli-Turborotalia cerroazulensis-Turborotalia altispiroides"
"907","F24963","F25084",13.7011786795896,13.6100208214055,"Fohsella peripheroronda-Paragloborotalia birnageae-Fohsella peripheroacuta-Fohsella praefohsi"
"908","F681","F1633",44.492109057419,44.3878936800337,"Acarinina boudreauxi-Acarinina bullbrooki"
"909","F57631","F58069",43.3432312868023,39.5506291499075,"Morozovelloides coronatus-Morozovelloides crassatus"
"910","F63325","N150",23.2,22.8474896540919,"Paragloborotalia kugleri"
"911","F29010","F29171",31.7348315508604,31.3602538504568,"Subbotina roesnaesensis-Globigerina officinalis"
"912","F87238","F84780",14.9300896614674,14.8038470137811,"Trilobatus sacculifer-Trilobatus praeimmaturus-Trilobatus subsacculifer"
"913","F62600","F25158",17.1311585440052,16.728256937291,"Fohsella peripheroronda-Paragloborotalia birnageae-Fohsella peripheroacuta-Fohsella praefohsi"
"914","F29616","N244",43.75,38.6771386040724,"Globigerinatheka barri"
"915","F78470","F77843",39.0258543957871,38.9402739022523,"Subbotina cancellata-Subbotina patagonica-Subbotina linaperta"
"916","F82720","F82269",43.9331938551925,42.4219991154852,"Subbotina yeguaensis-Subbotina gortanii"
"917","F84602","F84699",15.2787199795595,14.5075188540807,"Trilobatus bisphericus-Trilobatus sicanus-Praeorbulina curva-Praeorbulina glomerosa-Praeorbulina circularis-Orbulina suturalis-Orbulina universa"
"918","F88037","N56",4.3,3.65288002289599,"Globorotalia crassaformis-Globorotalia ronda"
"919","F86994","F86476",7.08784651753725,6.30491885856222,"Trilobatus sacculifer-Trilobatus praeimmaturus-Trilobatus subsacculifer"
"920","F13527","F11242",26.6236758890255,26.5883727228069,"Globorotaloides suteri-Catapsydrax unicavus-Catapsydrax dissimilis"
"921","F37903","F37975",0.767275843495723,0.462674648222059,"Globigerinoides elongatus-Globigerinoides ruber-Globigerinoides seigliei"
"922","F62123","F60986",9.84711418589402,9.20257994846208,"Trilobatus bisphericus-Trilobatus sicanus-Praeorbulina curva-Praeorbulina glomerosa-Praeorbulina circularis-Orbulina suturalis-Orbulina universa"
"923","F2148","F5444",49.0317762073013,48.0051247027819,"Acarinina coalingensis-Acarinina primitiva"
"924","F40644","F40402",8.72793119974391,7.80313267621201,"Globoquadrina dehiscens"
"925","F40296","F41032",18.4947399403105,18.2291178948386,"Globoquadrina dehiscens"
"926","F47487","N319",34.5,29.1811022399855,"Globoturborotalita ouachitaensis"
"927","F16006","F16025",24.4235643241694,24.2593826281532,"Ciperoella ciperoensis-Ciperoella fariasi"
"928","F90632","F90849",4.3060007342603,3.90987232330255,"Turborotalita quinqueloba"
"929","F71434","N6",45.25,45.1720638714475,"Pseudohastigerina wilcoxensis-Pseudohastigerina micra"
"930","F24338","N257",64.8,64.602306170101,"Eoglobigerina eobulloides-Eoglobigerina edita-Eoglobigerina spiralis"
"931","F6157","F6486",50.1102551553093,49.2821040421352,"Acarinina pseudotopilensis"
"932","F90939","F90673",12.5298697580625,7.43007956209825,"Turborotalita carcoselleensis-Turborotalita praequinqueloba-Turborotalita quinqueloba"
"933","F86718","F45266",21.3007632996918,19.9905482833902,"Globoturborotalita connecta-Trilobatus sacculifer-Trilobatus praeimmaturus"
"934","F31133","N246",43,42.8073800324992,"Globigerinatheka subconglobata-Globigerinatheka korotkovi"
"935","F51211","F68842",52.3444272927428,50.946780346072,"Igorina tadjikistanensis-Pearsonites lodoensis-Pearsonites broedermanni-Pearsonites anapetes"
"936","F52154","F52142",7.7889638541895,5.86704556377372,"Globorotalia menardii"
"937","F32108","F31997",22.5730749885016,15.4846246624808,"Globigerinella clavaticamerata-Globigerinella obesa-Globigerinella praesiphonifera-Globigerinella siphonifera"
"938","F86058","F85270",0.341461315270746,0.00579333648085594,"Trilobatus sacculifer-Trilobatus praeimmaturus-Trilobatus subsacculifer"
"939","F43328","F10452",22.9761281959708,22.830867748278,"Globorotaloides suteri-Catapsydrax unicavus-Catapsydrax dissimilis"
"940","F59272","F59011",5.60451698402744,5.22989721837652,"Neogloboquadrina atlantica-Neogloboquadrina humerosa-Neogloboquadrina dutertrei"
"941","F56992","F56822",51.5681375177831,51.4928821997857,"Morozovella subbotinae"
"942","F64565","F64773",34.7858317471365,34.5016064172075,"Paragloborotalia pseudocontinuosa-Paragloborotalia nana"
"943","F44363","F44253",38.7168854544761,37.6586678082167,"Globorotaloides suteri-Catapsydrax unicavus-Catapsydrax dissimilis"
"944","F90200","F89326",35.674136202244,35.4803610108141,"Turborotalia pomeroli-Turborotalia cerroazulensis"
"945","F1894","F5119",51.7693530619242,50.7114612013143,"Acarinina coalingensis-Acarinina primitiva"
"946","F12266","F43892",24.0779982004804,24.012589515638,"Globorotaloides suteri-Catapsydrax unicavus-Catapsydrax dissimilis"
"947","F70910","F70732",33.8738507928085,33.6090155294072,"Pseudohastigerina micra"
"948","F27621","F27737",9.5642027698271,8.52427466784544,"Globoturborotalita occlusa-Globigerina praebulloides-Globigerina bulloides-Globigerina umbilicata-Globigerina falconensis"
"949","F77667","F78660",42.6048752280262,40.9781852890318,"Subbotina cancellata-Subbotina patagonica-Subbotina linaperta"
"950","F48271","N322",30.3,26.5478609911422,"Globoturborotalita woodi"
"951","F61705","F61346",12.2380786755588,11.7781990933078,"Trilobatus bisphericus-Trilobatus sicanus-Praeorbulina curva-Praeorbulina glomerosa-Praeorbulina circularis-Orbulina suturalis-Orbulina universa"
"952","F31845","F31621",13.6093476980831,13.4477322761994,"Globigerinella clavaticamerata-Globigerinella obesa-Globigerinella praesiphonifera-Globigerinella siphonifera"
"953","F4929","F5089",41.8475735772274,39.5480223215278,"Acarinina coalingensis-Acarinina primitiva"
"954","F60314","N156",10.8,5.19465581180993,"Neogloboquadrina incompta-Neogloboquadrina pachyderma"
"955","F6411","F6093",51.1490598457165,50.5982913054619,"Acarinina pseudotopilensis"
"956","F66012","F64949",22.72430998303,21.4992667892292,"Paragloborotalia pseudocontinuosa-Paragloborotalia nana-Paragloborotalia incognita"
"957","F65045","N193",30.5,30.1577431815816,"Paragloborotalia pseudocontinuosa-Paragloborotalia nana"
"958","F77990","F77833",31.514451812664,30.6567662177584,"Subbotina linaperta-Subbotina utilisindex"
"959","F79450","F79951",39.9043836949836,39.3599193753628,"Subbotina senni"
"960","F38424","F38210",3.55409343691755,3.22255344565725,"Globigerinoides elongatus-Globigerinoides ruber-Globigerinoides seigliei"
"961","F62101","F62123",9.20257994846208,8.66757609521868,"Trilobatus bisphericus-Trilobatus sicanus-Praeorbulina curva-Praeorbulina glomerosa-Praeorbulina circularis-Orbulina suturalis-Orbulina universa"
"962","F61760","F62095",11.3526097433036,10.9581983906124,"Trilobatus bisphericus-Trilobatus sicanus-Praeorbulina curva-Praeorbulina glomerosa-Praeorbulina circularis-Orbulina suturalis-Orbulina universa"
"963","F39570","F39439",14.483625073269,11.1413331304886,"Globorotalia miozea-Globorotalia miotumida-Globorotalia conomiozea-Globorotalia terminalis"
"964","F64949","F64781",22.8941659882511,22.72430998303,"Paragloborotalia pseudocontinuosa-Paragloborotalia nana-Paragloborotalia incognita"
"965","F16198","F16006",24.2593826281532,23.4614794450255,"Ciperoella ciperoensis-Ciperoella fariasi"
"966","F31098","F30436",38.0541409741151,35.5894337218645,"Globigerinatheka subconglobata-Globigerinatheka korotkovi"
"967","F44956","F48096",7.38222586214542,6.26464900163129,"Globoturborotalita woodi-Globoturborotalita apertura"
"968","F77795","F78042",45.783244348591,45.5291682611709,"Subbotina cancellata-Subbotina patagonica-Subbotina linaperta"
"969","F37248","F37265",7.16345448808665,6.86267105711158,"Globigerinoides obliquus"
"970","F5444","F5018",49.3575543900531,49.0317762073013,"Acarinina coalingensis-Acarinina primitiva"
"971","F30958","F30703",41.7905286293919,39.5510436228097,"Globigerinatheka mexicana"
"972","F4390","F4105",57.8856523036998,57.4861398132134,"Acarinina nitida"
"973","F62913","F62867",16.8546751645254,12.2709147516103,"Paragloborotalia continuosa"
"974","F62582","N151",22,19.7220811059767,"Fohsella peripheroronda-Paragloborotalia birnageae-Fohsella peripheroacuta-Fohsella praefohsi"
"975","F13415","F11859",33.1320160217281,33.0354383308557,"Globorotaloides suteri-Catapsydrax unicavus-Catapsydrax dissimilis"
"976","F53566","F56753",57.7338824357028,57.1271613180917,"Morozovella pasionensis-Morozovella acutispira"
"977","F81353","N310",38.5,37.6725915656751,"Subbotina linaperta-Subbotina utilisindex"
"978","F44899","F47826",10.3276654930845,9.64149403281929,"Globoturborotalita woodi-Globoturborotalita apertura"
"979","F39354","F39218",2.63121550532537,2.62067669153446,"Globorotalia sphericomiozea-Globorotalia puncticulata-Globorotalia pseudospinosa-Globorotalia triangula-Globorotalia inflata"
"980","F30198","F29672",42.8973702926235,39.9052342155925,"Globigerinatheka index"
"981","F118","N117",50.8,48.4727258438556,"Acarinina alticonica-Acarinina pseudosubsphaerica"
"982","F69986","F70155",63.1775431892788,62.4787858220958,"Praemurica taurica-Praemurica pseudoinconstans-Praemurica inconstans-Praemurica uncinata"
"983","F68393","N188",54.5,46.2106053726468,"Parasubbotina varianta-Parasubbotina pseudowilsoni"
"984","F15715","F15677",25.4655120416805,25.40975123797,"Ciperoella angulisuturalis"
"985","F55450","F55383",52.1920199749162,52.1763910222868,"Morozovella gracilis-Morozovella formosa"
"986","F20447","N163",34.4,31.7906914439145,"Dentoglobigerina pseudovenezuelana"
"987","F71630","F71697",0.919765231167696,0.218849464174155,"Pulleniatina praespectabilis-Pulleniatina spectabilis-Pulleniatina obliquiloculata"
"988","F56753","N79",58,57.7338824357028,"Morozovella pasionensis-Morozovella acutispira"
"989","F84771","F86994",6.30491885856222,5.38849847698491,"Trilobatus sacculifer-Trilobatus praeimmaturus-Trilobatus subsacculifer"
"990","F58462","F58358",3.70441638065036,3.56432590230185,"Neogloboquadrina acostaensis"
"991","F64918","F65128",24.0648929003882,23.6243367975112,"Paragloborotalia pseudocontinuosa-Paragloborotalia nana-Paragloborotalia incognita"
"992","F89930","F89697",42.873001004874,42.8521829825221,"Turborotalia frontosa-Turborotalia possagnoensis-Turborotalia pomeroli-Turborotalia cerroazulensis-Turborotalia altispiroides"
"993","F32462","N298",10.2,10.0499705489352,"Globigerinella siphonifera"
"994","F52345","N40",10,9.81962684659287,"Globorotalia menardii"
"995","F27618","F28339",10.4879588831199,9.94970480680347,"Globoturborotalita occlusa-Globigerina praebulloides-Globigerina bulloides-Globigerina umbilicata-Globigerina falconensis"
"996","F5647","F2049",50.3119509100922,49.9303543212172,"Acarinina coalingensis-Acarinina primitiva"
"997","F26542","F26627",60.7615081238886,57.1062772741239,"Globanomalina planocompressa-Globanomalina imitata-Globanomalina ovalis"
"998","F87297","F86989",11.409437200778,11.3943324588705,"Trilobatus sacculifer-Trilobatus praeimmaturus-Trilobatus subsacculifer"
"999","F16659","F17708",5.20920916040208,4.13445379263535,"Dentoglobigerina globularis-Dentoglobigerina globosa-Dentoglobigerina altispira"
"1000","F87307","N337",17,16.5567505643587,"Trilobatus sacculifer-Trilobatus praeimmaturus-Trilobatus subsacculifer"
"1001","F24686","N152",13.1,12.7678336832812,"Fohsella fohsi-Fohsella lobata-Fohsella robusta"
"1002","F45376","F45706",7.27634954704903,6.2036077916967,"Globoturborotalita decoraperta-Globoturborotalita rubescens-Globigerinoides tenellus"
"1003","F61332","F61112",10.8315183601754,10.7955147539786,"Trilobatus bisphericus-Trilobatus sicanus-Praeorbulina curva-Praeorbulina glomerosa-Praeorbulina circularis-Orbulina suturalis-Orbulina universa"
"1004","F12469","N190",53.5,45.4202338678762,"Globorotaloides suteri-Catapsydrax unicavus"
"1005","F60070","F60175",3.19162132310914,2.99740173229936,"Neogloboquadrina incompta-Neogloboquadrina pachyderma"
"1006","F25161","F25119",15.6845051449956,14.8496950043552,"Fohsella peripheroronda-Paragloborotalia birnageae-Fohsella peripheroacuta-Fohsella praefohsi"
"1007","F36752","F36441",3.15089841680645,3.12610285976902,"Globigerinoides extremus"
"1008","F87321","F85253",18.2048040942054,17.6324676081011,"Globoturborotalita connecta-Trilobatus sacculifer-Trilobatus praeimmaturus"
"1009","F81044","N259",63.7,63.357592811666,"Subbotina triloculinoides"
"1010","F5115","F2247",52.421137215086,52.074610415448,"Acarinina coalingensis-Acarinina primitiva"
"1011","F18635","N168",25.5,19.7738681689533,"Dentoglobigerina binaiensis"
"1012","F39784","N25",18.3,15.2086216528041,"Globorotalia miozea-Globorotalia miotumida-Globorotalia conomiozea-Globorotalia terminalis"
"1013","F2577","N112",41.6,40.9703658606007,"Acarinina collactea"
"1014","F41032","F41243",19.5024578275958,18.4947399403105,"Globoquadrina dehiscens"
"1015","F69967","N198",64.87,63.7089344619121,"Praemurica taurica-Praemurica pseudoinconstans-Praemurica inconstans-Praemurica uncinata"
"1016","F29672","N246",43,42.8973702926235,"Globigerinatheka index"
"1017","F37975","F38067",1.00258799974566,0.767275843495723,"Globigerinoides elongatus-Globigerinoides ruber-Globigerinoides seigliei"
"1018","F84699","F61205",15.4412782015265,15.2787199795595,"Trilobatus bisphericus-Trilobatus sicanus-Praeorbulina curva-Praeorbulina glomerosa-Praeorbulina circularis-Orbulina suturalis-Orbulina universa"
"1019","F23784","F23317",23.7506652300838,23.0890894330116,"Dentoglobigerina prasaepis-Dentoglobigerina venezuelana-Globoquadrina conglomerata"
"1020","F85253","F86720",18.5110307636135,18.2048040942054,"Globoturborotalita connecta-Trilobatus sacculifer-Trilobatus praeimmaturus"
"1021","F69592","N86",49.55,49.1391729244067,"Planorotalites pseudoscitula-Planorotalites capdevilensis"
"1022","F72389","N344",17.3,15.6816744936956,"Sphaeroidinellopsis disjuncta-Sphaeroidinellopsis seminulina"
"1023","F28339","F28121",10.6298423216725,10.4879588831199,"Globoturborotalita occlusa-Globigerina praebulloides-Globigerina bulloides-Globigerina umbilicata-Globigerina falconensis"
"1024","F86955","F87815",8.32389488466749,8.16890445838888,"Trilobatus sacculifer-Trilobatus praeimmaturus-Trilobatus subsacculifer"
"1025","F32840","F32803",2.88623837169493,1.37070799129279,"Globigerinella siphonifera"
"1026","F7955","F7434",55.449908023146,54.9493584731339,"Acarinina soldadoensis"
"1027","F5434","F1894",50.7114612013143,50.5184562233952,"Acarinina coalingensis-Acarinina primitiva"
"1028","F59217","F59607",2.55532408005187,2.27358370581642,"Neogloboquadrina atlantica-Neogloboquadrina humerosa-Neogloboquadrina dutertrei"
"1029","F57237","N101",60.2,59.4039193951325,"Morozovella conicotruncata-Morozovella velascoensis"
"1030","F85920","F85431",12.5279187300088,12.2722597395043,"Trilobatus sacculifer-Trilobatus praeimmaturus-Trilobatus subsacculifer"
"1031","F85431","F85285",13.1878046676252,12.5279187300088,"Trilobatus sacculifer-Trilobatus praeimmaturus-Trilobatus subsacculifer"
"1032","F13138","F43112",20.9267542881435,20.8973209617892,"Globorotaloides suteri-Catapsydrax unicavus-Catapsydrax dissimilis"
"1033","F3102","N119",43.2,35.9529082011199,"Acarinina echinata"
"1034","F71514","F26775",53.9510002588641,48.0480493468492,"Globanomalina ovalis-Globanomalina luxorensis-Pseudohastigerina wilcoxensis"
"1035","F48450","F45006",4.78141724782763,4.73215267932392,"Globoturborotalita woodi-Globoturborotalita apertura"
"1036","F27591","N286",23.2,21.9999271684978,"Globoturborotalita occlusa-Globigerina praebulloides-Globigerina bulloides-Globigerina umbilicata-Globigerina falconensis"
"1037","F40219","F23879",7.54310949110426,7.25866568651982,"Dentoglobigerina prasaepis-Dentoglobigerina venezuelana-Globoquadrina conglomerata"
"1038","F26436","F26195",61.1958584875964,59.6314516286481,"Globanomalina compressa-Globanomalina ehrenbergi"
"1039","F87683","F86411",8.61229676401941,8.39944378160639,"Trilobatus sacculifer-Trilobatus praeimmaturus-Trilobatus subsacculifer"
"1040","F87925","F84839",11.2031329609174,11.1768937353084,"Trilobatus sacculifer-Trilobatus praeimmaturus-Trilobatus subsacculifer"
"1041","F23152","F23697",9.26152925625909,9.0502638367028,"Dentoglobigerina prasaepis-Dentoglobigerina venezuelana-Globoquadrina conglomerata"
"1042","F30461","F30459",42.7970741878337,41.2861757846213,"Globigerinatheka subconglobata-Globigerinatheka korotkovi"
"1043","F593","F601",44.1187186718918,44.0281862999313,"Acarinina boudreauxi-Acarinina bullbrooki"
"1044","F50023","F50556",3.38244621342514,2.57073995570419,"Globorotalia scitula"
"1045","F16629","F17781",12.326582663563,11.1731328180518,"Dentoglobigerina globularis-Dentoglobigerina globosa-Dentoglobigerina altispira"
"1046","F48514","F44990",2.86312341505527,2.71061954951685,"Globoturborotalita woodi-Globoturborotalita apertura"
"1047","F12370","F44355",21.8781247306173,21.7812591759022,"Globorotaloides suteri-Catapsydrax unicavus-Catapsydrax dissimilis"
"1048","F88919","F89207",31.830746429522,31.3535173390759,"Turborotalia ampliapertura-Globoturborotalita euapertura"
"1049","F24726","F24876",11.1974713182379,9.12741086695483,"Fohsella paralenguaensis-Fohsella lenguaensis"
"1050","F51828","N35",6.5,6.3843589211069,"Globorotalia limbata"
"1051","F89697","F89935",43.5204288012069,42.873001004874,"Turborotalia frontosa-Turborotalia possagnoensis-Turborotalia pomeroli-Turborotalia cerroazulensis-Turborotalia altispiroides"
"1052","F41184","F41071",15.6567505057994,13.8961866610919,"Globoquadrina dehiscens"
"1053","F64651","F65265",25.1472256078082,25.1088573129079,"Paragloborotalia pseudocontinuosa-Paragloborotalia nana-Paragloborotalia incognita"
"1054","F47955","F47967",8.70012229340384,8.02420713496952,"Globoturborotalita woodi-Globoturborotalita apertura"
"1055","F4191","F4192",58.0858256426873,58.0169335894892,"Acarinina nitida"
"1056","F20031","F19990",23.4376688807134,20.3773232014183,"Dentoglobigerina larmeui"
"1057","F67793","N186",55.5,53.3301830908167,"Parasubbotina inaequispira"
"1058","F47826","N354",11.5,10.3276654930845,"Globoturborotalita woodi-Globoturborotalita apertura"
"1059","F55216","F55183",47.9597608502558,47.4336748567806,"Morozovella crater"
"1060","F58074","F57631",39.5506291499075,39.0872283067857,"Morozovelloides coronatus-Morozovelloides crassatus"
"1061","F66478","F67050",20.5138017282984,20.2707158017885,"Paragloborotalia semivera-Paragloborotalia siakensis-Globorotalia bella-Paragloborotalia mayeri-Paragloborotalia acrostoma"
"1062","F62061","F61058",13.3838925242506,12.3349336936581,"Trilobatus bisphericus-Trilobatus sicanus-Praeorbulina curva-Praeorbulina glomerosa-Praeorbulina circularis-Orbulina suturalis-Orbulina universa"
"1063","F86411","F86050",8.72038114170265,8.61229676401941,"Trilobatus sacculifer-Trilobatus praeimmaturus-Trilobatus subsacculifer"
"1064","F73736","F73506",5.8369885154115,4.24149847911298,"Sphaeroidinellopsis seminulina-Sphaeroidinellopsis paenedehiscens-Sphaeroidinella dehiscens"
"1065","F31621","F32213",14.4775269220769,13.6093476980831,"Globigerinella clavaticamerata-Globigerinella obesa-Globigerinella praesiphonifera-Globigerinella siphonifera"
"1066","F28325","F27566",0.0301961490209214,0.0067529565654695,"Globoturborotalita occlusa-Globigerina praebulloides-Globigerina bulloides-Globigerina umbilicata-Globigerina falconensis"
"1067","F47991","N352",12.1,11.9119707564449,"Globoturborotalita woodi"
"1068","F56627","F53566",57.1271613180917,57.109199365264,"Morozovella pasionensis-Morozovella acutispira"
"1069","F5612","F5528",43.9656478508874,42.1545681457138,"Acarinina coalingensis-Acarinina primitiva"
"1070","F39202","F39035",0.800199500042945,0.0948514492111281,"Globorotalia sphericomiozea-Globorotalia puncticulata-Globorotalia pseudospinosa-Globorotalia triangula-Globorotalia inflata"
"1071","F86050","F87718",8.82515233110648,8.72038114170265,"Trilobatus sacculifer-Trilobatus praeimmaturus-Trilobatus subsacculifer"
"1072","F87211","F87678",9.08043860009503,8.99572711808525,"Trilobatus sacculifer-Trilobatus praeimmaturus-Trilobatus subsacculifer"
"1073","F86989","F87642",11.4179728992726,11.409437200778,"Trilobatus sacculifer-Trilobatus praeimmaturus-Trilobatus subsacculifer"
"1074","F57263","F57166",55.2688678462151,55.1174503871446,"Morozovella velascoensis"
"1075","F89069","F88962",35.8788326419723,34.4780075055001,"Turborotalia increbescens-Turborotalia ampliapertura"
"1076","F2439","F2377",40.9199245436097,39.7445955823761,"Acarinina collactea"
"1077","F82140","F76953",40.3778582024993,38.2364420996426,"Subbotina yeguaensis-Subbotina gortanii"
"1078","F77371","F77293",30.6228865722425,28.6460150576704,"Subbotina yeguaensis-Subbotina gortanii"
"1079","F38756","N326",21,19.726431351793,"Globigerinoides subquadratus"
"1080","F65265","F65951",25.6553708726388,25.1472256078082,"Paragloborotalia pseudocontinuosa-Paragloborotalia nana-Paragloborotalia incognita"
"1081","F29052","N276",47.55,33.2099824527651,"Subbotina roesnaesensis-Globigerina officinalis"
"1082","F17022","F19595",19.4140128019142,18.652810366461,"Dentoglobigerina globularis-Dentoglobigerina globosa-Dentoglobigerina altispira"
"1083","F44258","F44342",35.8547602041293,34.4623936875484,"Globorotaloides suteri-Catapsydrax unicavus-Catapsydrax dissimilis"
"1084","F32084","N366",29.4,24.4669163120468,"Globigerinella clavaticamerata-Globigerinella obesa-Globigerinella praesiphonifera-Globigerinella siphonifera"
"1085","F88600","N58",3.4,2.61778966762966,"Globorotalia tenuitheca-Globorotalia tosaensis"
"1086","F12949","F13081",27.9754670689514,27.8801757243592,"Globorotaloides suteri-Catapsydrax unicavus-Catapsydrax dissimilis"
"1087","F11368","F11735",33.8847601566464,33.6998235914725,"Globorotaloides suteri-Catapsydrax unicavus-Catapsydrax dissimilis"
"1088","F36144","F36152",1.71804669705452,1.44152933877439,"Globigerinoides conglobatus"
"1089","F44368","F13187",19.5820436095493,19.5290231060213,"Globorotaloides suteri-Catapsydrax unicavus-Catapsydrax dissimilis"
"1090","F59514","F59217",2.27358370581642,2.16687321384437,"Neogloboquadrina atlantica-Neogloboquadrina humerosa-Neogloboquadrina dutertrei"
"1091","F27008","F26079",51.285648412716,47.1010960956058,"Globanomalina chapmani-Globanomalina planoconica-Planoglobanomalina pseudoalgeriana"
"1092","F32796","F32667",1.15919652434997,0.393407543092035,"Globigerinella siphonifera"
"1093","F60317","F60070",2.99740173229936,1.73807662982221,"Neogloboquadrina incompta-Neogloboquadrina pachyderma"
"1094","F23513","F23744",14.8732562547537,14.2283816133928,"Dentoglobigerina prasaepis-Dentoglobigerina venezuelana-Globoquadrina conglomerata"
"1095","F5089","F5612",42.1545681457138,41.8475735772274,"Acarinina coalingensis-Acarinina primitiva"
"1096","F4192","N99",59.4,58.0858256426873,"Acarinina nitida"
"1097","F7490","N117",50.8,48.3747194938683,"Acarinina soldadoensis"
"1098","F45006","F48620",4.84182989965193,4.78141724782763,"Globoturborotalita woodi-Globoturborotalita apertura"
"1099","F6571","F6157",49.2821040421352,48.2474479877558,"Acarinina pseudotopilensis"
"1100","F88145","F88110",3.26246225973358,2.80046781492072,"Globorotalia crassaformis-Globorotalia viola-Globorotalia ronda"
"1101","F52049","F52181",4.93200583969941,4.48774077564245,"Globorotalia menardii"
"1102","F55183","F55224",49.1983844934202,47.9597608502558,"Morozovella crater"
"1103","F49439","N47",8.2,6.47525487967664,"Globorotalia praemargaritae-Globorotalia primitiva-Globorotalia evoluta-Globorotalia margaritae"
"1104","F15677","F15562",26.9262494091364,25.4655120416805,"Ciperoella angulisuturalis"
"1105","F57014","F56900",53.8433946276642,52.3905639307061,"Morozovella subbotinae"
"1106","F60878","F62022",8.06909690004401,7.84044330224549,"Trilobatus bisphericus-Trilobatus sicanus-Praeorbulina curva-Praeorbulina glomerosa-Praeorbulina circularis-Orbulina suturalis-Orbulina universa"
"1107","F10559","F44121",31.0365744047808,30.7461148423725,"Globorotaloides suteri-Catapsydrax unicavus-Catapsydrax dissimilis"
"1108","F41071","F41221",16.5079130745702,15.6567505057994,"Globoquadrina dehiscens"
"1109","F78147","F78666",47.1347864918318,46.8577415361186,"Subbotina cancellata-Subbotina patagonica-Subbotina linaperta"
"1110","F44355","F43328",22.830867748278,21.8781247306173,"Globorotaloides suteri-Catapsydrax unicavus-Catapsydrax dissimilis"
"1111","F87110","F85292",2.04940039636102,1.92871960553897,"Trilobatus sacculifer-Trilobatus praeimmaturus-Trilobatus subsacculifer"
"1112","F21179","F20920",31.7904406814949,31.6439895390184,"Dentoglobigerina tapuriensis"
"1113","F23717","F22533",19.4503152641973,19.0387840135213,"Dentoglobigerina prasaepis-Dentoglobigerina venezuelana-Globoquadrina conglomerata"
"1114","F23879","F23514",9.03315441752085,7.54310949110426,"Dentoglobigerina prasaepis-Dentoglobigerina venezuelana-Globoquadrina conglomerata"
"1115","F90415","N17",37.3,36.8539454476535,"Turborotalia pomeroli-Turborotalia cerroazulensis"
"1116","F58069","F58138",43.3928928158581,43.3432312868023,"Morozovelloides coronatus-Morozovelloides crassatus"
"1117","F37588","N329",3.3,3.14820531947538,"Globigerinoides obliquus"
"1118","F90489","F90349",41.7388310825988,40.9835688742995,"Turborotalia frontosa-Turborotalia possagnoensis-Turborotalia pomeroli-Turborotalia cerroazulensis-Turborotalia altispiroides"
"1119","F12085","F10352",29.833385075531,29.6041428789653,"Globorotaloides suteri-Catapsydrax unicavus-Catapsydrax dissimilis"
"1120","F63110","N150",23.2,19.9879219360417,"Paragloborotalia continuosa"
"1121","F63344","F66178",26.9518181729604,23.8212006200942,"Paragloborotalia pseudokugleri-Paragloborotalia kugleri"
"1122","F50304","N51",7.2,3.95846044840943,"Globorotalia scitula"
"1123","F66713","N193",30.5,26.8499400733318,"Paragloborotalia semivera-Paragloborotalia siakensis-Globorotalia bella-Paragloborotalia mayeri-Paragloborotalia acrostoma"
"1124","F61205","F86626",15.6508316021855,15.4412782015265,"Trilobatus bisphericus-Trilobatus sicanus-Praeorbulina curva-Praeorbulina glomerosa-Praeorbulina circularis-Orbulina suturalis-Orbulina universa"
"1125","F7061","N145",41,40.0457051749865,"Acarinina rohri"
"1126","F77381","F77252",37.744526887374,36.5994248690968,"Subbotina yeguaensis-Subbotina gortanii"
